#{"t_start": 1591108542.778246, "env_id": null}
r,l,t
-2740.936675,767,9760.184685
-4776.236413,670,9761.01761
-90.586815,38,9761.06212
-2739.718331,735,9761.939396
-161.455587,171,9762.120862
-17898.295472,1620,9764.029985
-730.323072,314,9764.393655
-47413.569094,1817,9766.496293
1.0,1,9766.501743
-57544.518934,2856,9769.958608
-2595.683908,657,9770.719264
-70524.008567,2848,9774.08965
-6240.660021,1127,9775.414424
-1671.105864,729,9776.259655
-603.355124,157,9776.476749
-1064.462137,287,9776.801453
-2370.896163,372,9777.232601
-59502.237474,2153,9779.791134
-28825.486726,2345,9782.527073
-20976.245749,1831,9784.681186
-63097.849346,2931,9788.13401
-17097.310723,2305,9790.937934
-111130.817891,3318,9794.837785
-269.092468,284,9795.184205
-23863.298796,1818,9797.336545
-544.387681,467,9797.882231
-55672.236965,2653,9801.024372
-313.156921,57,9801.079842
-26659.015668,2405,9803.884239
-7735.549715,1972,9806.235943
-38577.148196,2276,9808.871562
-52253.064191,1948,9811.268425
-212.436015,109,9811.367256
-341.999265,160,9811.588804
-48.275382,150,9811.750451
-6122.597106,979,9812.89025
-386.910251,68,9812.976031
-34540.853755,2849,9816.306399
-917.761108,215,9816.597919
-999.602624,338,9817.001324
-74992.216853,3605,9821.233773
-51.409295,124,9821.398752
-43.525539,120,9821.528624
-69803.111992,2187,9824.103357
-33776.256087,1823,9826.251339
-23318.04947,2190,9828.884295
-5280.995082,931,9829.986396
-38319.42301,2443,9832.851119
-45226.184891,2231,9835.484595
-78934.085123,3397,9839.459044
-277.423626,102,9839.58555
-91294.906758,4010,9844.468295
-695.290485,101,9844.567585
-141378.990942,6432,9852.462495
-50214.332301,1979,9854.86317
-96.332769,43,9854.918142
-84211.81008,3172,9858.739216
-42810.576546,2487,9861.807966
-113643.348354,3458,9866.050014
-4834.847556,835,9867.065754
-708.646105,126,9867.218395
-1716.052535,382,9867.666464
-896.06769,158,9867.864105
-37049.87973,2451,9870.841427
-904.879634,151,9871.062682
-42158.073389,2008,9873.430842
-17.203317,78,9873.546557
-10505.136315,1753,9875.61885
-2368.360426,270,9875.936291
-1644.108584,340,9876.319837
-686.249557,527,9876.975397
-55373.988695,2677,9880.104103
-663.651993,186,9880.350521
-57689.965665,2389,9883.232206
-47773.040211,2293,9885.893303
-970.122493,279,9886.268998
-16029.264197,1658,9888.220185
-2679.280886,559,9888.869379
-1460.538579,563,9889.525302
-37213.102034,2747,9892.751729
-568.538851,257,9893.071464
-38188.877437,2023,9895.455198
-3306.563369,593,9896.131374
-3984.12807,1581,9898.024863
-201.33686,130,9898.165738
-5257.408909,1784,9900.26788
-4212.84317,1138,9901.597781
-956.77977,392,9902.089324
-511.004923,179,9902.272005
-2952.399771,641,9903.033231
-23121.73436,2139,9905.60035
-2555.725367,521,9906.226317
-10124.412076,890,9907.261107
-31102.533896,1530,9909.064314
-4058.625238,975,9910.193958
-14.968211,66,9910.278996
-1627.41317,861,9911.30103
-3408.149473,424,9911.782535
-3054.736126,439,9912.30162
-1168.22176,265,9912.610174
-1397.490011,256,9912.906408
-2347.194503,686,9913.744485
-31502.02673,2104,9916.199289
-2400.357415,624,9916.954291
-76.182897,39,9916.992786
-48427.322546,2028,9919.368496
-331.701533,66,9919.480464
-2826.133974,418,9919.942367
-408.42339,510,9920.545109
-14839.766013,2001,9922.905404
-8068.336095,815,9923.853585
-413.332911,214,9924.117982
-5180.519,664,9924.898072
-22348.962504,2245,9927.510595
-2070.379714,389,9927.957055
-243.541781,233,9928.236634
-1366.922104,661,9929.020546
-2836.686696,675,9929.844438
-7724.058888,938,9930.935559
-2115.743261,266,9931.30443
-771.978256,421,9931.791034
-59763.287013,2341,9934.576274
-22833.723712,1596,9936.421202
-1517.37821,416,9936.915054
-683.741619,274,9937.220344
-349.393134,71,9937.326034
-51356.084583,2043,9939.721524
-24791.292152,1571,9941.566982
-8078.949237,1140,9942.917974
-72279.765002,3984,9947.592673
-1814.850871,499,9948.185019
-381.401536,62,9948.268154
-28782.155071,1998,9950.591614
-260.999217,325,9950.998502
-48239.695644,2078,9953.49078
-39958.837098,2176,9956.066316
-8286.567783,1671,9958.026083
-11004.793478,1275,9959.543619
-4253.410284,748,9960.421291
-241.68114,145,9960.575063
-357.394908,82,9960.694087
-45379.399504,2173,9963.224301
-536.078588,89,9963.317954
-581.186476,370,9963.763753
-3189.780178,588,9964.456146
-29.229036,102,9964.599829
-69900.871015,3119,9968.243435
-271.614974,176,9968.441864
-54841.539983,2153,9970.980305
-4579.443336,1521,9972.844185
-951.611752,283,9973.171898
-261.864814,177,9973.415365
-36472.176816,1865,9975.583942
-274.811151,74,9975.684713
-45734.538496,2656,9978.798556
-285.310486,213,9979.021764
-53470.412607,2900,9982.447141
-7212.477331,1630,9984.398736
-29624.289308,1779,9986.501932
-9091.267636,1049,9987.729187
1.0,1,9987.732881
-54397.726921,1818,9989.857541
-9121.948606,1698,9991.911856
-34548.084585,2081,9994.350761
-976.767855,185,9994.602279
-38290.571749,1806,9996.734806
-4747.485174,741,9997.636207
-257.768567,314,9997.99368
-321.306471,244,9998.299501
-121.703086,51,9998.396288
-316.533036,155,9998.562282
-8321.827478,1186,9999.958811
-6982.227884,2140,10002.566604
-4116.121985,732,10003.418249
-1932.650411,692,10004.264552
-2480.70296,987,10005.46468
-1065.350339,632,10006.238998
-110.125791,55,10006.292007
-5470.328747,836,10007.293366
-46774.501933,1913,10009.617692
-1429.02303,164,10009.848362
-9445.164915,1267,10011.392026
-448.627243,105,10011.497253
-5836.428196,1477,10013.299548
-679.581827,190,10013.513495
-668.781421,113,10013.660594
-42921.026636,1922,10016.001093
-12266.951926,1688,10018.161018
-879.119481,509,10018.733491
-121.567993,59,10018.83207
-6573.100714,1510,10020.663057
-18094.833204,2044,10023.156262
-1747.459138,1308,10024.736972
-2374.730699,715,10025.628986
-2263.347154,1271,10027.147859
-3471.036846,704,10028.029661
-3849.974222,676,10028.857654
1.0,1,10028.860579
-1540.351083,507,10029.468654
-16743.57879,1297,10031.010562
-459.602903,260,10031.319361
-945.182889,495,10031.898903
-7403.802285,1256,10033.393458
-4141.862519,884,10034.448792
-41629.061298,1876,10036.652747
-5120.060269,1350,10038.235923
-413.623466,95,10038.359004
-1216.292949,781,10039.270043
-4355.071398,1509,10041.049059
-1608.876145,347,10041.537903
-2250.989045,553,10042.176914
-9347.986382,1372,10043.771014
-405.459223,366,10044.181702
-534.978151,291,10044.552016
-851.582242,154,10044.716631
-300.858067,453,10045.244424
-64.345616,37,10045.305538
-6564.322443,748,10046.187722
-20.617808,74,10046.255399
-6658.828177,1731,10048.330029
-5022.878986,830,10049.296272
-235.165592,107,10049.414522
-3398.19939,463,10049.976685
-16272.372128,1365,10051.552061
-19486.016468,2104,10054.052193
-1279.880648,361,10054.498494
-11416.437682,1741,10056.515576
-12890.947585,2644,10059.644074
-1112.334521,646,10060.42059
-792.108707,197,10060.63838
-2460.75684,718,10061.484688
-411.858621,74,10061.605982
-5003.423805,678,10062.379522
-8906.77578,1897,10064.666087
-16417.590153,1782,10066.763922
-34564.392952,1915,10069.036607
-6629.816768,1402,10070.649236
-63.26254,257,10070.983327
-13184.734917,1569,10072.864866
-79.669585,56,10072.917271
-737.082981,704,10073.762827
-698.528129,177,10073.944083
-3468.226531,827,10074.959732
-13267.890038,1001,10076.113774
-7752.206299,1270,10077.579489
-5078.440445,966,10078.750535
-111.205591,77,10078.82033
-1177.494519,257,10079.121386
-871.25608,568,10079.793662
-4801.890351,1488,10081.560604
-5559.775641,1411,10083.243353
-1314.677544,439,10083.726976
-1760.578789,627,10084.487966
-306.469533,169,10084.684856
-756.41897,444,10085.226165
-49693.143212,2265,10087.895026
-1005.092535,318,10088.299053
-6297.531729,943,10089.397056
-1283.004022,528,10090.008429
-132.332593,158,10090.223494
-1694.823892,542,10090.844659
-2243.848296,488,10091.430753
-1368.881427,522,10092.043555
-221.664743,128,10092.179781
-759.594609,236,10092.473333
-791.895934,127,10092.634997
-26960.762848,1582,10094.477847
-17350.064439,1881,10096.689546
-838.006443,191,10096.911437
-471.182992,85,10097.012254
-330.851233,158,10097.208795
-949.266516,275,10097.527423
-26423.773049,2542,10100.483775
-1733.142549,1246,10101.961289
-2851.871492,457,10102.49194
-20064.162218,1615,10104.410837
-2184.810588,840,10105.379843
-184.309421,62,10105.460094
-2056.597019,249,10105.756947
-32832.581649,1610,10107.637721
-25.559921,94,10107.763571
-19292.278389,2166,10110.307462
-49.933995,132,10110.450481
-2172.604601,711,10111.361174
-4968.466587,819,10112.304389
-621.572252,366,10112.764412
-4540.808946,760,10113.67034
-44799.245903,1816,10115.781061
-2228.253026,766,10116.690607
-3815.866474,859,10117.727888
-6523.14964,1268,10119.221205
-579.822162,141,10119.371253
-20187.127865,3812,10123.857324
-893.022895,343,10124.255267
-6255.068903,1418,10125.907173
-5275.419213,1206,10127.372436
-5000.217213,1186,10128.737454
-932.247668,787,10129.660265
-3649.541324,635,10130.42482
-1107.01957,196,10130.67356
-4017.706905,850,10131.642165
-5787.427158,957,10132.842046
-1927.212345,799,10133.779843
-308.155439,110,10133.914614
-302.661204,176,10134.119244
-727.43878,457,10134.66097
-2167.58244,845,10135.63704
-3381.895463,922,10136.73602
-150.13665,62,10136.791582
-1110.13729,183,10137.027163
-660.337702,138,10137.204256
-3364.179481,620,10137.904942
-1057.885014,262,10138.235053
-5744.861779,1591,10140.081788
-16.981295,81,10140.21205
-71545.798613,1980,10142.521476
-728.610005,149,10142.684259
-597.902649,204,10142.928615
-50826.172958,2160,10145.475896
-378.601531,63,10145.536113
-8513.220602,1094,10146.835487
-1541.14835,266,10147.159933
-4534.977911,752,10148.05244
-298.674163,55,10148.101693
-4820.015749,1062,10149.32766
-1116.448075,158,10149.54128
-241.907602,182,10149.726832
-303.036557,56,10149.787843
-7874.884453,1440,10151.489575
-593.723927,356,10151.927201
-275.19092,341,10152.310752
-306.405994,148,10152.479015
-28302.913451,2134,10154.994046
-4496.771742,716,10155.84886
-47.92698,200,10156.079741
-1097.892889,236,10156.369824
-2969.173854,419,10156.84361
-2472.933796,527,10157.470485
-40095.784284,2210,10160.08623
-342.259762,61,10160.144074
-42275.169332,1741,10162.251354
-28.992114,139,10162.401926
-2202.834257,486,10162.981973
-402.920675,89,10163.063787
-39633.519352,2381,10165.872394
-34625.925682,2685,10169.135001
-44120.381925,2722,10172.421266
-2215.361569,771,10173.390772
-40.354612,59,10173.471918
-39093.95545,2100,10175.9934
-305.794119,61,10176.10858
-623.473824,308,10176.477602
-391.073791,63,10176.554294
-2395.411338,568,10177.259047
-2293.933805,807,10178.218
-177595.212449,3593,10182.619956
-2995.943392,522,10183.244693
-40.043813,132,10183.401315
-324.128065,55,10183.494913
-331.011423,59,10183.54794
-3682.956886,569,10184.245422
-6541.157742,908,10185.360219
-6874.306483,513,10185.979159
-360.020628,62,10186.043612
-1488.056842,416,10186.581022
-162.12143,53,10186.629485
-3798.294692,375,10187.096653
-2672.162205,845,10188.099513
-18430.907631,2275,10190.857001
-332.122907,55,10190.93978
-881.031355,571,10191.648582
-91.142118,35,10191.681642
-704.05112,317,10192.074827
-6023.886124,1078,10193.375034
-9273.204578,1357,10195.04197
-731.224216,524,10195.651361
-1070.60823,316,10196.012298
-2123.330843,968,10197.175913
0.979482,2,10197.18028
-132.808075,418,10197.649315
-5051.347193,1001,10198.849772
-32.486595,65,10198.935746
-144.994151,52,10198.980851
-231.45546,204,10199.236214
-119.753289,360,10199.648692
-401.972342,92,10199.763307
-20445.866063,1394,10201.388543
-8714.346403,621,10202.150397
-3692.209416,508,10202.750322
-3754.243535,1520,10204.549497
-24.754103,120,10204.706172
-1554.100676,328,10205.070869
-7246.364761,673,10205.887998
-6431.824936,1367,10207.518786
-699.940502,150,10207.680705
-380.777071,250,10207.985066
-4056.492753,1419,10209.65023
-34.969382,134,10209.803458
-10616.605437,2016,10212.176272
-1033.482167,262,10212.493976
-3278.772105,825,10213.465402
-3572.64409,889,10214.533304
1.0,1,10214.536743
-2181.416974,355,10214.929052
-5979.418658,843,10215.913317
-3294.406535,659,10216.698305
-965.217862,563,10217.372984
-43989.230547,2498,10220.284727
-4711.251192,1314,10221.843992
-801.600529,712,10222.705206
-2044.41981,687,10223.479824
-1104.139616,165,10223.703267
-3426.23611,1234,10225.132389
-26738.086945,1453,10226.850017
-7104.731587,1657,10228.749227
-1362.183491,164,10228.979926
-10761.526794,1680,10231.011002
-20834.124624,1560,10232.83657
-1184.867228,568,10233.507191
-24.029096,72,10233.572877
-107.147321,139,10233.75046
-5500.83842,1185,10235.149622
-410.978967,467,10235.682819
-1521.974438,827,10236.692597
-312.400503,154,10236.881042
-5382.055372,631,10237.614084
-1084.67814,405,10238.096022
-2515.787221,1014,10239.290277
-7197.649678,1209,10240.684753
-5027.710254,829,10241.68856
-83.883233,53,10241.736161
-1314.510152,310,10242.123271
-1582.052978,710,10242.93514
-65.305174,24,10242.96335
-8261.951942,1205,10244.403946
-6835.553335,1629,10246.288542
-1412.506936,422,10246.846618
-19416.197192,2154,10249.374769
-7154.353104,1397,10250.986857
-2109.122268,546,10251.665471
-216.818651,140,10251.81238
-10167.888813,1606,10253.664266
-6234.288008,825,10254.664426
-1022.893835,234,10254.952519
-11200.123228,1274,10256.438056
-1577.230657,513,10257.099912
-65.586561,33,10257.129661
-328.384239,93,10257.263813
-199.821783,319,10257.625306
-2417.413494,728,10258.495464
-4078.366106,1245,10259.937866
-14763.354772,1690,10261.936107
-810.811631,242,10262.23896
-4107.911669,674,10262.990589
-2882.875994,537,10263.615364
-380.524805,98,10263.760418
-2963.635001,1413,10265.406221
-43.05229,125,10265.579282
-7305.73043,1260,10267.062058
-1481.086378,484,10267.59535
-2723.433655,613,10268.33499
-149.16907,47,10268.417284
-2613.114507,559,10269.066605
-6312.501365,1491,10270.836082
-1791.628769,764,10271.745298
-20286.869312,1596,10273.601039
-461.523627,210,10273.868954
-1719.133692,261,10274.173556
-733.528888,108,10274.32598
-8902.346915,930,10275.391889
-743.287621,255,10275.696427
-2544.86928,734,10276.574392
-6798.588714,1567,10278.398422
-37850.206315,1610,10280.300305
-321.699063,316,10280.677679
-10489.919989,1186,10282.091631
-2382.444057,602,10282.798481
-2683.494828,303,10283.134651
-7245.145439,918,10284.271292
-6693.528394,929,10285.396832
-30596.397462,2634,10288.466325
-7130.601855,1372,10290.09222
-4139.923104,1192,10291.499153
-7732.537362,953,10292.649057
-6120.229003,654,10293.406361
-402.123392,477,10293.955351
-3717.124498,1597,10295.821118
-1529.155693,491,10296.411112
-16770.379611,1293,10297.920893
-3579.020881,527,10298.539828
-5870.942396,1379,10300.17588
-1351.85161,539,10300.795385
-11780.00629,1212,10302.225176
-17783.661166,2033,10304.612353
-170.001131,255,10304.913213
-5935.512838,1235,10306.374464
-1690.094213,623,10307.187207
-667.740915,124,10307.347373
-695.123799,106,10307.465568
-190.077022,59,10307.516337
-71.873271,41,10307.56146
-2310.99219,532,10308.229866
-413.074613,455,10308.727767
-5195.136746,693,10309.578056
-1451.462497,395,10310.047218
-10054.778008,1541,10311.858219
-1267.954195,274,10312.177845
-7498.352778,1292,10313.679658
-842.549293,279,10314.005927
-95.13103,50,10314.049663
-1845.070616,304,10314.416115
-191.163821,50,10314.466886
-2295.684716,613,10315.202717
-246.186167,131,10315.341419
-7923.381176,1281,10316.845524
-1478.724287,681,10317.657129
-41939.475792,2278,10320.336925
0.975312,2,10320.344668
-25173.654459,1483,10322.119819
-324.46621,60,10322.174942
-2025.607595,666,10322.950773
-216.939782,165,10323.16128
-1883.625886,540,10323.786585
-2441.427311,587,10324.495393
-13826.554779,1423,10326.153789
-442.949067,500,10326.744903
-71.16884,41,10326.781182
-8302.51051,959,10327.902137
-5068.997656,845,10328.90348
-7616.73796,1176,10330.299609
-37496.680055,2333,10333.123212
-2994.600015,383,10333.572659
-2138.447101,614,10334.300464
-13.718071,77,10334.415884
-1131.768923,667,10335.173788
-1158.728674,498,10335.767241
-7504.529857,1727,10337.798013
-1771.040041,426,10338.315498
-12275.147549,1560,10340.183636
-11051.74694,1722,10342.276459
-76.544615,158,10342.51033
-2375.181305,353,10342.930152
-46.774306,165,10343.138611
-360.934417,214,10343.381553
-384.545263,300,10343.766305
-1735.771385,295,10344.108702
-212.236508,129,10344.277889
-28186.023241,1617,10346.238824
-35691.336981,1681,10348.28967
-3357.431029,745,10349.202314
-5955.130158,1376,10350.833405
-37948.781882,2763,10354.242774
-1908.447862,589,10354.996563
-1176.484633,304,10355.351473
-595.583141,323,10355.725142
-1843.620348,272,10356.084722
-199.857695,151,10356.277832
-532.400843,153,10356.465551
-1560.132769,340,10356.879646
-340.510204,55,10356.931738
-35206.750963,1826,10359.146905
-13757.017553,1588,10361.104303
-6371.921214,643,10361.898371
-380.668957,108,10362.032682
-1153.509734,183,10362.246299
-142.316902,71,10362.337434
-3152.622989,1543,10364.199956
-361.078728,628,10364.949356
-183.96966,144,10365.14472
-6179.666902,1193,10366.598676
-5334.296414,1284,10368.16709
-52.971808,82,10368.2725
-2598.802203,553,10368.917604
-28227.817495,1803,10371.056389
-5614.380598,1458,10372.757578
-277.204977,477,10373.325415
1.0,1,10373.327821
-313.925295,197,10373.574471
-1901.907277,530,10374.19699
-10860.575449,1347,10375.792045
-122515.809444,5920,10382.841371
-8746.901349,1106,10384.123157
-182.708948,232,10384.408767
-1269.234237,381,10384.84944
-208.715567,141,10385.021607
-1054.0816,240,10385.310669
-4178.336093,792,10386.243532
-54886.473172,2847,10389.617132
-13596.887512,1400,10391.262926
-9744.642685,1542,10393.078657
-3622.880127,553,10393.737184
-5251.862197,1194,10395.143796
-335.606582,64,10395.253525
-3581.368313,1288,10396.836337
-1208.862604,642,10397.578002
-35703.530224,2219,10400.177336
-5343.129035,1402,10401.818507
-1907.18501,609,10402.542484
-1972.940171,311,10402.892129
-17.198404,79,10403.014563
-15994.055054,1522,10404.799475
-122.698432,156,10404.96515
-2754.994568,586,10405.637393
-663.559377,134,10405.791167
-15.546404,80,10405.88763
-1992.564091,411,10406.375411
-3014.073777,633,10407.113226
-4978.207754,783,10408.037362
-233.338865,298,10408.407602
-4528.413828,530,10409.019562
-21498.423689,1844,10411.165489
-28629.139808,1639,10413.124807
-472.213382,633,10413.878125
-3193.851769,815,10414.819822
-103494.632293,3764,10419.331971
-16196.806649,2214,10421.94224
-1520.510546,1047,10423.165784
-20885.138763,1668,10425.133764
-38173.766953,1501,10426.907734
-4661.441566,1122,10428.229807
-32082.924551,1877,10430.409988
1.0,1,10430.418711
-50183.053237,2693,10433.600989
-2744.130586,493,10434.178911
-2101.487322,703,10435.027211
-17.248998,85,10435.116782
-5733.051752,1775,10437.191409
-564.160817,398,10437.682255
-41440.494335,1809,10439.835141
-64520.874198,3121,10443.528487
-12306.208882,2933,10446.968893
-655.679079,226,10447.250905
-55.813055,174,10447.434436
-878.413085,176,10447.643473
-241.135393,155,10447.85035
-52518.668527,2149,10450.358714
-2078.919648,318,10450.744971
-294.678425,294,10451.116742
-432.937726,363,10451.530016
-23218.564331,3102,10455.165725
-7552.374652,1373,10456.823424
-225.16957,115,10456.965732
-36377.245177,1748,10459.034913
-11061.857361,1819,10461.263262
-73781.899631,4957,10467.245151
-81414.524095,4113,10472.28288
-2286.682649,467,10472.851731
-3659.884822,568,10473.540325
-3680.510495,998,10474.725572
-366.470369,120,10474.871987
-214366.347317,8650,10485.410627
-20.828359,89,10485.561303
-120164.237811,10059,10497.615944
-511.211594,186,10497.878573
-33654.035049,3786,10502.263352
-32436.213038,3705,10506.625955
-60371.846465,5768,10513.490903
-9887.560609,1867,10515.724765
-5524.324102,1902,10517.972441
-544.975255,260,10518.280837
-984.362521,410,10518.739466
-10614.38714,2564,10521.75181
-895.160161,571,10522.41986
-4481.499321,442,10522.961477
-115941.788256,6868,10531.023043
-700.334972,236,10531.294513
-1683.566355,1062,10532.638006
-62243.704035,4737,10538.184835
-16.207695,76,10538.273641
-256412.817278,11857,10552.207935
-1374.967892,716,10553.091385
-90961.653074,5960,10560.04587
-63578.536191,5393,10566.503825
-231546.239712,13977,10582.913565
-243463.717446,6891,10591.004122
-697.19132,109,10591.158408
-596.733633,766,10592.054869
-667.871093,443,10592.603819
-122451.489341,8366,10602.491382
-148439.580741,8957,10613.312151
-2593.730349,454,10613.885238
-128102.965702,8624,10624.409959
-20831.661037,2659,10627.638906
-1507.357095,400,10628.1348
-23440.118571,1986,10630.547204
-68799.537153,3932,10635.309744
-855.488378,352,10635.758975
-115881.114452,8049,10645.248181
-1208.885874,498,10645.824608
-352.243616,232,10646.104385
-864.374708,425,10646.640972
-237.192578,334,10647.006933
-738.279343,131,10647.154172
-346.528591,402,10647.634106
-85.885093,42,10647.706864
-259224.268717,8465,10657.597535
-10563.139368,1484,10659.415115
-81.633086,32,10659.472042
-626.008238,332,10659.841175
-170613.759687,6085,10667.013879
-114.080863,228,10667.305209
-50080.952853,3703,10671.659945
-45403.092143,2325,10674.390975
-410.135154,64,10674.457844
-292.729426,324,10674.86893
-481.389263,493,10675.449334
-2550.876956,1549,10677.327866
-15094.186886,3300,10681.170605
-133084.502354,3056,10684.770924
-56697.908797,3820,10689.257268
-23569.293739,3717,10693.647541
-1284.793088,511,10694.252598
-1239.197735,435,10694.792052
-2970.217994,1058,10696.08823
-4782.49484,570,10696.744547
-2367.90424,507,10697.369228
-41035.19213,3484,10701.483563
-78225.747753,2392,10704.268943
-103426.936108,2816,10707.546967
-67562.748622,2843,10710.898965
-1140.932871,490,10711.490827
-204.428907,492,10712.073565
-1426.965421,188,10712.312146
-114328.131694,8527,10722.323041
-333.294638,192,10722.58484
-119260.67301,3704,10726.930619
-632.044951,429,10727.44054
-34245.460456,1463,10729.160599
-688.382981,563,10729.824058
-1773.919531,438,10730.341015
-3314.260467,571,10731.012694
-85471.827581,7330,10739.624417
-35669.922398,2517,10742.596168
-200.238339,169,10742.800656
-1279.403556,1389,10744.456467
-24522.493584,1542,10746.260397
-523.742857,316,10746.625029
-6078.174082,854,10747.620177
-68532.37577,3413,10751.616561
-384.032535,92,10751.785157
-4561.213779,348,10752.185343
-238.614698,214,10752.454346
-795.520332,111,10752.579066
-498.083217,139,10752.746261
-303.783036,120,10752.875935
-93.892449,38,10752.908969
-312.001588,211,10753.175957
-45.234221,119,10753.296418
-61988.194913,3934,10757.92233
-1391.761576,198,10758.187067
-773.562164,110,10758.318795
-1392.905237,339,10758.697477
-1573.189465,376,10759.144672
-3433.472561,689,10759.980719
-49378.846587,2133,10762.440845
-273.840069,206,10762.707875
-236.996464,67,10762.768055
-92.780246,41,10762.829209
-37239.452568,1420,10764.498259
-109144.664905,3614,10768.719949
-2602.093714,633,10769.48121
-21338.092981,1723,10771.553629
-22912.792152,1687,10773.560666
-109434.364395,4199,10778.453943
-60190.69193,4346,10783.557962
-86308.873212,5270,10789.974196
-4024.443731,765,10790.910765
-2555.72479,437,10791.409887
-34.642222,167,10791.61822
-228.005155,152,10791.811264
-162992.200548,9726,10803.551737
-943.069661,382,10804.059259
-8944.266442,1776,10806.264982
-4239.137567,883,10807.352187
-2839.476648,1193,10808.851393
-1625.432374,1029,10810.094518
-109881.3343,2146,10812.676844
-5056.870482,621,10813.446429
-1069.498101,404,10813.947029
-52562.128725,2377,10816.774835
-897.741348,335,10817.180137
-1507.226033,299,10817.513983
-46.835493,141,10817.688191
-9480.385734,3631,10821.919431
-99060.935568,6112,10829.143221
-98.962944,117,10829.284135
-34997.141365,2922,10832.725653
-13992.682389,1488,10834.455823
-130643.469038,4343,10839.582161
-154.225704,260,10839.907074
-10484.538692,1126,10841.229704
-8221.732729,794,10842.161752
-3691.159433,754,10843.055363
-176605.308117,5603,10849.670942
-448.068859,385,10850.157312
-22421.110399,1555,10851.975554
-7469.650322,1173,10853.384463
-5850.975321,1377,10855.006369
-1111.409365,194,10855.252703
-51076.227975,3055,10858.850132
-43798.687733,1693,10860.82598
-32122.666888,2208,10863.420696
-8949.427465,1259,10865.000173
-8527.044076,953,10866.091946
-33625.351297,1782,10868.195832
-406969.142727,13695,10884.321709
-58254.754079,1884,10886.538531
-1506.531996,712,10887.373733
-3804.709096,809,10888.366093
-127.037814,149,10888.521864
-10741.207322,1587,10890.383041
-363.331569,386,10890.837594
-61200.326254,2171,10893.376739
-12050.051484,872,10894.417776
-144.126834,42,10894.468425
-45481.744296,1556,10896.328431
-2725.839851,680,10897.100846
-20848.009943,1354,10898.726682
-176.939824,245,10898.984717
-9036.529326,1316,10900.553536
-51370.642607,2494,10903.537516
-73301.347913,3518,10907.683687
-901.118344,138,10907.862102
-1176.763275,248,10908.158601
-41750.286863,2519,10911.079762
-4179.891191,1503,10912.871903
-1198.500491,527,10913.497054
-6689.160559,1576,10915.355534
-267.446485,425,10915.855736
-600.693758,299,10916.198752
-45789.610816,2893,10919.569356
-9970.648064,1486,10921.315278
-6659.395337,3324,10925.272052
-88165.106108,3277,10929.154648
-28837.062848,2076,10931.588207
-2908.349459,666,10932.368867
-4141.767885,798,10933.328969
-1942.251123,541,10933.964125
-767.186193,152,10934.150691
-237.712185,137,10934.293772
-200.782447,123,10934.448133
-10133.969617,1057,10935.674182
-10933.299519,1195,10937.101698
-1578.245385,218,10937.338318
-191.539494,230,10937.621707
-3808.778461,830,10938.626808
-850.970742,365,10939.090144
-640.682301,156,10939.256971
-95781.050715,4065,10944.234565
-357.848526,129,10944.440833
-3399.888614,1309,10946.033484
-647.903746,187,10946.252745
-3317.174744,737,10947.162006
-1305.549178,773,10948.099584
-10117.804696,1334,10949.698389
-122.968183,197,10949.949615
-6038.865437,1530,10951.803953
-303.728303,157,10952.007994
-19221.839712,1559,10953.884788
-22291.67431,1249,10955.421017
-1862.511116,429,10955.936567
-2452.311709,594,10956.672582
-3024.938673,1264,10958.218006
-1656.514355,515,10958.849135
-9492.107095,1530,10960.719592
-9891.950115,1289,10962.280995
-704.287456,211,10962.550243
-891.132136,320,10962.920125
-49770.453843,2877,10966.445549
-41016.154507,2292,10969.301612
-2291.786424,320,10969.671697
-2924.910162,602,10970.422438
-11101.536072,1572,10972.29419
-51458.810808,2397,10975.148662
-29078.044426,3870,10979.690444
-1981.610187,1280,10981.227438
-1165.666026,412,10981.727913
-28665.88518,2437,10984.599074
-8234.023425,1239,10986.065608
-1890.967163,517,10986.674107
-2870.966661,776,10987.591969
-23525.565426,1826,10989.797464
-60965.887501,2921,10993.241863
-295.679418,229,10993.521543
-5258.747358,1018,10994.715228
-7951.069828,1382,10996.317412
-598.965196,199,10996.55037
-3348.080777,678,10997.34432
-3137.8432,541,10997.998913
-1845.627237,592,10998.666735
-7751.562069,1595,11000.564321
-865.731572,592,11001.241679
-1265.056831,1055,11002.49286
-14396.89115,1307,11004.037695
-125796.617626,6145,11011.281002
-337.219714,241,11011.583788
-48917.922247,1580,11013.42977
-434.681272,264,11013.738335
-631.431382,198,11013.99032
-1585.285815,631,11014.724891
-2052.914287,1415,11016.397267
-57461.056091,1808,11018.527122
-3588.426079,440,11019.028887
-6471.497368,1267,11020.513331
-337.531415,230,11020.810167
-13705.965419,1406,11022.466066
-1862.437254,333,11022.884741
-66385.90059,3585,11027.094325
-2444.071685,600,11027.776466
-375.548412,149,11027.961914
-26548.203143,1439,11029.688667
-41749.027242,2011,11032.025168
-465.152198,94,11032.155417
-686.021907,338,11032.551626
-145.265011,292,11032.881087
-12206.938402,1193,11034.346758
-991.39071,461,11034.902345
-3728.674565,566,11035.546466
-771.210148,434,11036.069747
-3509.018982,1235,11037.483816
-3896.558355,674,11038.31536
-5185.556827,976,11039.429159
-1629.389362,1769,11041.515806
-142.75689,258,11041.816602
-7924.658016,1177,11043.187251
-2862.556487,801,11044.15738
-17039.041349,1584,11046.00521
-10765.040053,1329,11047.556136
